199.43.186.25,[16/Sep/2014:23:14:28,GET /style.css HTTP/1.1,304,http://hadooptutorials.co.in/contact.html
199.43.186.25,[16/Sep/2014:23:14:28,GET /images/rsz_bright-yellow-tick-md.png HTTP/1.1,304,http://hadooptutorials.co.in/contact.html
199.43.186.25,[16/Sep/2014:23:14:28,GET /images/spacer.gif HTTP/1.1,304,http://hadooptutorials.co.in/contact.html
199.43.186.25,[16/Sep/2014:23:14:28,GET /images/elephant_rgb-TRANS_sm.png HTTP/1.1,304,http://hadooptutorials.co.in/contact.html
199.43.186.25,[16/Sep/2014:23:14:28,GET /contact.html HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:23:14:27,GET /images/button_hover.png HTTP/1.1,200,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:23:14:00,GET /images/certi.png HTTP/1.1,304,http://hadooptutorials.co.in/
198.58.99.164,[16/Sep/2014:23:12:12,GET / HTTP/1.1,200,-
199.43.186.25,[16/Sep/2014:23:01:25,GET /favicon.ico HTTP/1.1,200,-
199.43.186.25,[16/Sep/2014:23:01:23,GET /images/button.png HTTP/1.1,200,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:23:01:23,GET /images/index_02.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:23:01:23,GET /images/index_03.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:23:01:23,GET /images/index_04.jpg HTTP/1.1,200,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:23:01:23,GET /images/index_05.jpg HTTP/1.1,200,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:23:01:23,GET /images/index_06.jpg HTTP/1.1,200,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:23:01:23,GET /images/index_01.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:23:01:22,GET /images/background.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:23:01:22,GET /images/spacer.gif HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:23:01:22,GET /images/rsz_bright-yellow-tick-md.png HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:23:01:22,GET /images/certi.png HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:23:01:22,GET /images/elephant_rgb-TRANS_sm.png HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:23:01:22,GET /style.css HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:23:01:21,GET / HTTP/1.1,200,-
50.116.22.32,[16/Sep/2014:22:43:50,GET / HTTP/1.1,200,-
199.43.186.25,[16/Sep/2014:21:32:49,GET /images/button_hover.png HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:21:32:42,GET /images/index_02.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:21:32:42,GET /images/index_03.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:21:32:42,GET /images/index_01.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:21:32:42,GET /images/background.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:21:32:41,GET /contact.html HTTP/1.1,200,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:21:32:30,GET /images/background.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:21:32:30,GET /images/index_03.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:21:32:30,GET /images/index_02.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:21:32:30,GET /images/index_01.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:21:32:29,GET /about.html HTTP/1.1,200,http://hadooptutorials.co.in/study.html
199.43.186.25,[16/Sep/2014:21:32:14,GET /images/index_02.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:21:32:14,GET /images/index_03.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:21:32:14,GET /images/index_01.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:21:32:14,GET /images/background.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:21:32:14,GET /study.html HTTP/1.1,200,http://hadooptutorials.co.in/take_test.html
199.43.186.25,[16/Sep/2014:21:32:07,GET /images/index_01.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:21:32:07,GET /images/index_03.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:21:32:07,GET /images/index_02.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:21:32:07,GET /images/background.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:21:32:07,GET /take_test.html HTTP/1.1,200,http://hadooptutorials.co.in/
199.43.186.25,[16/Sep/2014:21:32:04,GET /images/button_hover.png HTTP/1.1,200,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:21:31:58,GET /favicon.ico HTTP/1.1,200,-
199.43.186.25,[16/Sep/2014:21:31:57,GET /images/index_05.jpg HTTP/1.1,200,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:21:31:57,GET /images/index_06.jpg HTTP/1.1,200,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:21:31:57,GET /images/index_04.jpg HTTP/1.1,200,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:21:31:57,GET /images/index_02.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:21:31:57,GET /images/index_01.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:21:31:57,GET /images/index_03.jpg HTTP/1.1,404,http://hadooptutorials.co.in/style.css
199.43.186.25,[16/Sep/2014:21:31:57,GET /images/button.png HTTP/1.1,200,http://hadooptutorials.co.in/style.css
